[2026-01-02 20:35:35.234] === PLACEMENT PERFORMANCE MONITOR STARTED ===
Timestamp: 2026-01-02 20:35:35
Log File: NewSleevePlacer_2026-01-02_20-35-35.log
Start Memory: 163.86 MB


[2026-01-02 20:35:35.272] [20:35:35.271] Load Family Symbol: 5ms, Memory: 40.00 KB, Items: 1
[2026-01-02 20:35:36.200] [20:35:36.200] Calculate Sleeve Dimensions: 8ms, Memory: 216.05 KB, Items: 1

[2026-01-02 20:35:36.205] [20:35:36.204] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.213] [20:35:36.213] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.244] [20:35:36.243] Place Sleeve Instance: 26ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:36.271] [20:35:36.271] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:36.299] [20:35:36.299] Calculate Sleeve Dimensions: 8ms, Memory: 224.05 KB, Items: 1

[2026-01-02 20:35:36.305] [20:35:36.304] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.313] [20:35:36.312] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.344] [20:35:36.343] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:36.372] [20:35:36.372] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:36.396] [20:35:36.395] Calculate Sleeve Dimensions: 8ms, Memory: 224.05 KB, Items: 1

[2026-01-02 20:35:36.402] [20:35:36.401] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.411] [20:35:36.411] Adjust Placement Point: 7ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.443] [20:35:36.442] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:36.474] [20:35:36.474] Set Sleeve Parameters: 28ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:36.501] [20:35:36.500] Calculate Sleeve Dimensions: 10ms, Memory: 224.05 KB, Items: 1

[2026-01-02 20:35:36.506] [20:35:36.505] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.516] [20:35:36.515] Adjust Placement Point: 7ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.552] [20:35:36.551] Place Sleeve Instance: 31ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:36.582] [20:35:36.581] Set Sleeve Parameters: 26ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:36.605] [20:35:36.604] Calculate Sleeve Dimensions: 8ms, Memory: 224.05 KB, Items: 1

[2026-01-02 20:35:36.613] [20:35:36.612] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.621] [20:35:36.621] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.653] [20:35:36.652] Place Sleeve Instance: 27ms, Memory: 8.00 KB, Items: 1

[2026-01-02 20:35:36.681] [20:35:36.680] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:36.704] [20:35:36.703] Calculate Sleeve Dimensions: 8ms, Memory: 224.05 KB, Items: 1

[2026-01-02 20:35:36.709] [20:35:36.708] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.718] [20:35:36.717] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.748] [20:35:36.748] Place Sleeve Instance: 27ms, Memory: 8.00 KB, Items: 1

[2026-01-02 20:35:36.777] [20:35:36.776] Set Sleeve Parameters: 24ms, Memory: 544.00 KB, Items: 0

[2026-01-02 20:35:36.801] [20:35:36.800] Calculate Sleeve Dimensions: 10ms, Memory: -5863.05 KB, Items: 1

[2026-01-02 20:35:36.806] [20:35:36.805] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.814] [20:35:36.814] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.845] [20:35:36.845] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:36.873] [20:35:36.872] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:36.896] [20:35:36.896] Calculate Sleeve Dimensions: 8ms, Memory: 216.05 KB, Items: 1

[2026-01-02 20:35:36.901] [20:35:36.901] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:36.910] [20:35:36.909] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:36.941] [20:35:36.940] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:36.968] [20:35:36.968] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:36.992] [20:35:36.991] Calculate Sleeve Dimensions: 9ms, Memory: 216.05 KB, Items: 1

[2026-01-02 20:35:36.997] [20:35:36.996] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:37.005] [20:35:37.004] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:37.036] [20:35:37.035] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:37.065] [20:35:37.064] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:37.087] [20:35:37.086] Calculate Sleeve Dimensions: 8ms, Memory: 224.05 KB, Items: 1

[2026-01-02 20:35:37.092] [20:35:37.092] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:37.100] [20:35:37.099] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:37.131] [20:35:37.131] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:37.160] [20:35:37.160] Set Sleeve Parameters: 25ms, Memory: 544.00 KB, Items: 0

[2026-01-02 20:35:37.188] [20:35:37.188] Calculate Sleeve Dimensions: 12ms, Memory: -5860.96 KB, Items: 1

[2026-01-02 20:35:37.194] [20:35:37.192] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:37.202] [20:35:37.201] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:37.226] [20:35:37.225] Place Sleeve Instance: 21ms, Memory: 8.00 KB, Items: 1

[2026-01-02 20:35:37.254] [20:35:37.253] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:37.277] [20:35:37.276] Calculate Sleeve Dimensions: 8ms, Memory: 216.05 KB, Items: 1

[2026-01-02 20:35:37.282] [20:35:37.281] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:37.290] [20:35:37.290] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:37.316] [20:35:37.315] Place Sleeve Instance: 21ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:37.344] [20:35:37.343] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:37.366] [20:35:37.365] Calculate Sleeve Dimensions: 8ms, Memory: 216.05 KB, Items: 1

[2026-01-02 20:35:37.371] [20:35:37.370] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:37.379] [20:35:37.379] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:37.411] [20:35:37.410] Place Sleeve Instance: 28ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:37.439] [20:35:37.439] Set Sleeve Parameters: 24ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:37.462] [20:35:37.461] Calculate Sleeve Dimensions: 8ms, Memory: 216.05 KB, Items: 1

[2026-01-02 20:35:37.467] [20:35:37.467] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:37.476] [20:35:37.476] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:37.507] [20:35:37.506] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:37.535] [20:35:37.534] Set Sleeve Parameters: 23ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:37.559] [20:35:37.558] Calculate Sleeve Dimensions: 10ms, Memory: -5861.62 KB, Items: 1

[2026-01-02 20:35:37.564] [20:35:37.563] Load Family Symbol: 0ms, Memory: 0.00 KB, Items: 0

[2026-01-02 20:35:37.572] [20:35:37.572] Adjust Placement Point: 6ms, Memory: 120.00 KB, Items: 1

[2026-01-02 20:35:37.604] [20:35:37.604] Place Sleeve Instance: 27ms, Memory: 0.00 KB, Items: 1

[2026-01-02 20:35:37.634] [20:35:37.633] Set Sleeve Parameters: 26ms, Memory: 536.00 KB, Items: 0

[2026-01-02 20:35:38.494] === PLACEMENT PERFORMANCE REPORT ===
Generated: 2026-01-02 20:35:38
Total Time: 3259ms (00:03)
Total Individual Sleeves: 23
Total Clusters: 0

=== MEMORY USAGE ===
Start: 163.86 MB
End: 166.79 MB
Delta: 2.93 MB
Memory per Item: 130.40 KB

=== OPERATION BREAKDOWN ===
Operation                                   Calls        Total        Avg        Min        Max      Items    Items/s
--------------------------------------------------------------------------------------------------------------
Place Sleeve Instance                          23          633ms      27.5ms        20ms        59ms         23        36/s
Set Sleeve Parameters                          23          598ms      26.0ms        23ms        61ms          0         0/s
Calculate Sleeve Dimensions                    23          208ms       9.0ms         8ms        21ms         23       111/s
Adjust Placement Point                         23          164ms       7.1ms         6ms        19ms         23       140/s
Parallel Sleeve Placement Planning              1           23ms      23.0ms        23ms        23ms         23      1000/s
Load Family Symbol                             24            5ms       0.2ms         0ms         5ms          1       200/s

=== PERFORMANCE TARGETS ===
Individual Sleeves/Second: 7 (target: 50+)
Status: ⚠️ BELOW TARGET

=== END OF REPORT ===

